id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1385097965061099520,1284692373625348097,2021-04-22 10:37:43 IST,2021-04-22,10:37:43,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@TESLAcharts @nikolatrevor @CathieDWood 😂😂😂😂,und,[],[],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1385097965061099520,False,,0,,,,,,,,"[{'screen_name': 'TESLAcharts', 'name': 'TC, Master of Chart', 'id': '962805945020702722'}, {'screen_name': 'nikolatrevor', 'name': 'Trevor Milton', 'id': '1370805675010314241'}, {'screen_name': 'CathieDWood', 'name': 'Cathie Wood', 'id': '2361631088'}]",,,,
1359604665403334658,1359604665403334658,2021-02-11 02:16:27 IST,2021-02-11,02:16:27,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,The ‘PAPA LID’ is officially up on the website. The official hat for all beak wetters 💧 🐦. @theallinpod @Jason @friedberg @DavidSacks @chamath @nickcalacanis @preshdkumar    https://t.co/t50mr2ZGdc,en,"[{'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}, {'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}]",['https://www.bestiesapparel.com/products/the-papa-lid'],[],1,0,1,[],[],https://twitter.com/qrivera55/status/1359604665403334658,False,,0,,,,,,,,[],,,,
1358205857196957697,1358165731335041024,2021-02-07 05:38:05 IST,2021-02-07,05:38:05,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@nickcalacanis @theallinpod @preshdkumar @DavidSacks 😂🙌🏼   https://t.co/1vt7GBXgQX,und,[],['https://www.bestiesapparel.com/products/bestie-sacks'],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1358205857196957697,False,,0,,,,,,,,"[{'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}, {'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}]",,,,
1358166821325598721,1358166821325598721,2021-02-07 03:02:58 IST,2021-02-07,03:02:58,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,"@friedberg , The Queen of Quinoa 🧠  https://t.co/rKD4oz3TDF",en,[],[],['https://pbs.twimg.com/media/EtktfVPVoAALt7J.jpg'],0,0,0,[],[],https://twitter.com/qrivera55/status/1358166821325598721,False,,1,https://pbs.twimg.com/media/EtktfVPVoAALt7J.jpg,,,,,,,[],,,,
1358166693726441473,1358166693726441473,2021-02-07 03:02:27 IST,2021-02-07,03:02:27,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,"@chamath , The Dictator 👑   https://t.co/8FyQM54eVK  https://t.co/wGaHtT0Uso",en,[],['https://www.bestiesapparel.com/products/bestie-chamath-1'],['https://pbs.twimg.com/media/EtktZ-9U0AI9Kbw.jpg'],1,0,0,[],[],https://twitter.com/qrivera55/status/1358166693726441473,False,,1,https://pbs.twimg.com/media/EtktZ-9U0AI9Kbw.jpg,,,,,,,[],,,,
1358166562272727040,1358166562272727040,2021-02-07 03:01:56 IST,2021-02-07,03:01:56,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@DavidSacks aka RAIN MAN    https://t.co/1vt7GBXgQX  https://t.co/8jibE5OGzl,in,[],['https://www.bestiesapparel.com/products/bestie-sacks'],['https://pbs.twimg.com/media/EtktPo3VgAAKW_B.jpg'],0,0,0,[],[],https://twitter.com/qrivera55/status/1358166562272727040,False,,1,https://pbs.twimg.com/media/EtktPo3VgAAKW_B.jpg,,,,,,,[],,,,
1358166308924256257,1358166308924256257,2021-02-07 03:00:56 IST,2021-02-07,03:00:56,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@Jason the heart and soul of the pod! 🤘🏻♥   https://t.co/9NZh5xIj5G  https://t.co/nXlNn4api0,en,[],['https://www.bestiesapparel.com/products/bestie-jason'],['https://pbs.twimg.com/media/EtktC4SU0AEP8L3.jpg'],0,0,0,[],[],https://twitter.com/qrivera55/status/1358166308924256257,False,,1,https://pbs.twimg.com/media/EtktC4SU0AEP8L3.jpg,,,,,,,[],,,,
1358165731335041024,1358165731335041024,2021-02-07 02:58:38 IST,2021-02-07,02:58:38,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@theallinpod What are the chances we could make these the official shirts of the pod?? 😂😂 @nickcalacanis @preshdkumar  https://t.co/DR6NeASh35,en,"[{'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}]",[],"['https://pbs.twimg.com/media/EtksemnVkAATgZi.jpg', 'https://pbs.twimg.com/media/EtksemnUYAIa9Qd.jpg', 'https://pbs.twimg.com/media/EtksemnUcAEcTUr.jpg', 'https://pbs.twimg.com/media/EtksemnUYAANpbE.jpg']",2,0,2,[],[],https://twitter.com/qrivera55/status/1358165731335041024,False,,1,https://pbs.twimg.com/media/EtksemnVkAATgZi.jpg,,,,,,,[],,,,
1358156730580881409,1358156730580881409,2021-02-07 02:22:52 IST,2021-02-07,02:22:52,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,'CALIFORNIPITIYA TEE' Now changed to include the new California Republic flag 🤘🏻  @chamath @Jason @friedberg @DavidSacks     https://t.co/sI7hOGHga6  https://t.co/mYwnaPidyC,en,"[{'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}]",['https://www.bestiesapparel.com/products/californipitiya'],['https://pbs.twimg.com/media/EtkkKnDVcAAHukO.jpg'],0,0,0,[],[],https://twitter.com/qrivera55/status/1358156730580881409,False,,1,https://pbs.twimg.com/media/EtkkKnDVcAAHukO.jpg,,,,,,,[],,,,
1357913851468017665,1357913851468017665,2021-02-06 10:17:45 IST,2021-02-06,10:17:45,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,The ‘Wet Your Beak Hoodie’ has got my man @chamath feelin’ some sorta way 🙌🏼🔥. Appreciate the support Besties. All goes towards med school tuition &amp; my baby on the way 💕 @Jason @DavidSacks @friedberg @nickcalacanis @preshdkumar @theallinpod  Hoodie link:  https://t.co/s5IrRIJ3Fq  https://t.co/NSqZlfkvcn,en,"[{'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}, {'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}]",['https://www.bestiesapparel.com/products/wet-your-beak-hoodie'],[],5,4,21,[],[],https://twitter.com/qrivera55/status/1357913851468017665,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1357913813794713602/pu/img/Zm7bHljfwrw6OESv.jpg,,,,,,,[],,,,
1357077189573791745,1357077189573791745,2021-02-04 02:53:09 IST,2021-02-04,02:53:09,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,Let’s Go!!,en,[],[],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1357077189573791745,False,https://twitter.com/theallinpod/status/1356847602231218177,0,,,,,,,,[],,,,
1356942437575401478,1356847602231218177,2021-02-03 17:57:42 IST,2021-02-03,17:57:42,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@theallinpod @Jason @chamath @azizansari California 2.0 🤘🏼🤘🏼   https://t.co/7h1gMy7Omc,en,[],['https://www.bestiesapparel.com/products/california-republic-2-0'],[],0,0,1,[],[],https://twitter.com/qrivera55/status/1356942437575401478,False,,0,,,,,,,,"[{'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}, {'screen_name': 'azizansari', 'name': 'Aziz Ansari', 'id': '6480682'}]",,,,
1356774899226865665,1356689873856385025,2021-02-03 06:51:58 IST,2021-02-03,06:51:58,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@theallinpod  https://t.co/7h1gMy7Omc  Let’s go!! Cop the Tee 🤘🏼,en,[],['https://www.bestiesapparel.com/products/california-republic-2-0'],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1356774899226865665,False,,0,,,,,,,,"[{'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}]",,,,
1356772091400347655,1356772091400347655,2021-02-03 06:40:48 IST,2021-02-03,06:40:48,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,In the spirit of EP 20 and the new California Republic 🔥❤️🙌🏼 #wetbeaksforall  @theallinpod @chamath @Jason @DavidSacks @friedberg    https://t.co/7h1gMy7Omc  https://t.co/c7fGoSwcm1,en,"[{'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}]",['https://www.bestiesapparel.com/products/california-republic-2-0'],['https://pbs.twimg.com/media/EtQ5BsVVgAIN76Q.jpg'],0,0,3,['wetbeaksforall'],[],https://twitter.com/qrivera55/status/1356772091400347655,False,,1,https://pbs.twimg.com/media/EtQ5BsVVgAIN76Q.jpg,,,,,,,[],,,,
1356722527683321856,1356705322602287109,2021-02-03 03:23:51 IST,2021-02-03,03:23:51,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@richardcrain @theallinpod @Jason @DavidSacks @ParikPatelCFA 😂🙌🏼🔥,und,[],[],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1356722527683321856,False,,0,,,,,,,,"[{'screen_name': 'richardcrain', 'name': 'Pocylpse', 'id': '297453209'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}, {'screen_name': 'ParikPatelCFA', 'name': 'Dr. Parik Patel, BA, CFA, ACCA Esq. 💸', 'id': '1295526279194828800'}]",,,,
1356419328686530561,1356412335955480579,2021-02-02 07:19:03 IST,2021-02-02,07:19:03,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,"@theallinpod Don’t stop, get it get it 🔥  https://t.co/IsNNQC93nh",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EtL4MBOUYAEIi1-.jpg'],0,0,0,[],[],https://twitter.com/qrivera55/status/1356419328686530561,False,,1,https://pbs.twimg.com/tweet_video_thumb/EtL4MBOUYAEIi1-.jpg,,,,,,,"[{'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}]",,,,
1355662118192775173,1355657446660792322,2021-01-31 05:10:10 IST,2021-01-31,05:10:10,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@chamath Best episode yet 🙌🏼  All-In Merch:  https://t.co/APYVEmyhpC,en,[],['https://www.bestiesapparel.com/products/spac-man'],[],0,0,2,[],[],https://twitter.com/qrivera55/status/1355662118192775173,False,,0,,,,,,,,"[{'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}]",,,,
1355599902969974789,1355583801745833984,2021-01-31 01:02:57 IST,2021-01-31,01:02:57,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@Jason @theallinpod 🔥🔥🔥🔥,und,[],[],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1355599902969974789,False,,0,,,,,,,,"[{'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}]",,,,
1355571852706410496,1355571852706410496,2021-01-30 23:11:29 IST,2021-01-30,23:11:29,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,In the words of The Rain Man himself @DavidSacks ... @chamath is officially #downtheescalator 😂. New Tee 🆙!   @Jason @friedberg @theallinpod    https://t.co/XF7BQfVyVI,en,"[{'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}, {'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}]",['https://www.bestiesapparel.com/products/down-the-escalator-tee'],[],0,0,0,['downtheescalator'],[],https://twitter.com/qrivera55/status/1355571852706410496,False,,0,,,,,,,,[],,,,
1355566666004881411,1355566666004881411,2021-01-30 22:50:53 IST,2021-01-30,22:50:53,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,EP. 19 was straight 🔥🔥🔥. Well done Besties 👏🏻 @theallinpod @chamath @DavidSacks @Jason @friedberg .   New episode and new Ride For The Brand Crew is up on the website 🤘🏼.    https://t.co/JYfmgSdeAm,en,"[{'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}]",['https://www.bestiesapparel.com/products/all-in-crewneck'],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1355566666004881411,False,,0,,,,,,,,[],,,,
1354833582850641926,1354807331511390208,2021-01-28 22:17:52 IST,2021-01-28,22:17:52,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@Banks @RobinhoodApp EFF ROBINHOOD TEE! 🔥🔥🔥   https://t.co/mTteGsVCHj,nl,[],['https://www.bestiesapparel.com/products/eff-robinhood-tee'],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1354833582850641926,False,,0,,,,,,,,"[{'screen_name': 'Banks', 'name': 'FaZe Banks', 'id': '363811679'}, {'screen_name': 'RobinhoodApp', 'name': 'Robinhood', 'id': '1265037073'}]",,,,
1354832987947372545,1354812210481008640,2021-01-28 22:15:30 IST,2021-01-28,22:15:30,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@tyler EFF ROBINHOOD T-SHIRT! 🔥   https://t.co/mTteGsVCHj,en,[],['https://www.bestiesapparel.com/products/eff-robinhood-tee'],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1354832987947372545,False,,0,,,,,,,,"[{'screen_name': 'tyler', 'name': 'Tyler Winklevoss', 'id': '24222556'}]",,,,
1354832882825486340,1354783589859266563,2021-01-28 22:15:05 IST,2021-01-28,22:15:05,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@stoolpresidente @tyler @RobinhoodApp EFF ROBINHOOD TEE 🔥   https://t.co/mTteGsVCHj,nl,[],['https://www.bestiesapparel.com/products/eff-robinhood-tee'],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1354832882825486340,False,,0,,,,,,,,"[{'screen_name': 'stoolpresidente', 'name': 'Dave Portnoy', 'id': '43775786'}, {'screen_name': 'tyler', 'name': 'Tyler Winklevoss', 'id': '24222556'}, {'screen_name': 'RobinhoodApp', 'name': 'Robinhood', 'id': '1265037073'}]",,,,
1354826230298624002,1354826230298624002,2021-01-28 21:48:39 IST,2021-01-28,21:48:39,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@Banks New @RobinhoodApp T-Shirt  #amcstock #gme    https://t.co/mTteGsVCHj,en,"[{'screen_name': 'robinhoodapp', 'name': 'robinhood', 'id': '1265037073'}]",['https://www.bestiesapparel.com/products/eff-robinhood-tee'],[],0,0,1,"['amcstock', 'gme']",[],https://twitter.com/qrivera55/status/1354826230298624002,False,,0,,,,,,,,[],,,,
1354825889737891857,1354825889737891857,2021-01-28 21:47:18 IST,2021-01-28,21:47:18,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@stoolpresidente  New @RobinhoodApp T-Shirt    https://t.co/mTteGsVCHj,en,"[{'screen_name': 'robinhoodapp', 'name': 'robinhood', 'id': '1265037073'}]",['https://www.bestiesapparel.com/products/eff-robinhood-tee'],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1354825889737891857,False,,0,,,,,,,,[],,,,
1354494372385935362,1354494372385935362,2021-01-27 23:49:58 IST,2021-01-27,23:49:58,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@wsbmod @wallstreetbets official tee???    https://t.co/pCue26ZkBd,en,"[{'screen_name': 'wallstreetbets', 'name': 'wallstreetbets', 'id': '588569122'}]",['https://www.bestiesapparel.com/products/retail-revenge-gme'],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1354494372385935362,False,,0,,,,,,,,[],,,,
1354490231127379969,1354480789094879233,2021-01-27 23:33:30 IST,2021-01-27,23:33:30,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@stoolpresidente @chamath In Chamath we trust!   https://t.co/QmDeVGzNr4,en,[],['https://www.bestiesapparel.com/products/in-chamath-we-trust-v2-0'],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1354490231127379969,False,,0,,,,,,,,"[{'screen_name': 'stoolpresidente', 'name': 'Dave Portnoy', 'id': '43775786'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}]",,,,
1354478404976865281,1354473049148379138,2021-01-27 22:46:31 IST,2021-01-27,22:46:31,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@Jason Retail Revenge baby 🤘🏼🙌🏼   https://t.co/pCue26ZkBd,en,[],['https://www.bestiesapparel.com/products/retail-revenge-gme'],[],0,0,1,[],[],https://twitter.com/qrivera55/status/1354478404976865281,False,,0,,,,,,,,"[{'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}]",,,,
1354463991997767680,1354459244024610819,2021-01-27 21:49:15 IST,2021-01-27,21:49:15,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@wallstreetbets,und,[],[],[],1,0,0,[],[],https://twitter.com/qrivera55/status/1354463991997767680,False,,0,,,,,,,,[],,,,
1354459244024610819,1354459244024610819,2021-01-27 21:30:23 IST,2021-01-27,21:30:23,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,This $GME showing deserves its own tee @wsbmod .  Especially since The Besties are showing it so much love 💕. @Jason @DavidSacks @chamath @friedberg @theallinpod #theherosweneed    https://t.co/pCue26ZkBd,en,"[{'screen_name': 'wsbmod', 'name': 'wallstreetbets', 'id': '1282418324228337665'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}, {'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}]",['https://www.bestiesapparel.com/products/retail-revenge-gme'],[],1,0,1,['theherosweneed'],['gme'],https://twitter.com/qrivera55/status/1354459244024610819,False,,0,,,,,,,,[],,,,
1354177806540804096,1354104976457355265,2021-01-27 02:52:03 IST,2021-01-27,02:52:03,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@chamath Let’s go!! Tshirts of this design here! @chamath    https://t.co/7h1gMy7Omc,en,"[{'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}]",['https://www.bestiesapparel.com/products/california-republic-2-0'],[],0,0,2,[],[],https://twitter.com/qrivera55/status/1354177806540804096,False,,0,,,,,,,,"[{'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}]",,,,
1354130783741517825,1354096764165480448,2021-01-26 23:45:12 IST,2021-01-26,23:45:12,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@Jason @chamath Rep for the brand #inbestieswetrust    https://t.co/o1BIeFQhp9,en,[],['https://www.bestiesapparel.com/products/in-besties-we-trust'],[],0,0,2,['inbestieswetrust'],[],https://twitter.com/qrivera55/status/1354130783741517825,False,,0,,,,,,,,"[{'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}]",,,,
1354130381247639553,1354130381247639553,2021-01-26 23:43:36 IST,2021-01-26,23:43:36,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@Jason great hashtags deserve great shirts... @theallinpod    https://t.co/o1BIeFQhp9,en,"[{'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}]",['https://www.bestiesapparel.com/products/in-besties-we-trust'],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1354130381247639553,False,,0,,,,,,,,[],,,,
1354126332829941764,1353967870464512000,2021-01-26 23:27:30 IST,2021-01-26,23:27:30,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@ArkadiuszKula @theallinpod @APrivitelli @Jason @chamath @DavidSacks An Apparel Account for all things besties ❤️,en,[],[],[],0,0,2,[],[],https://twitter.com/qrivera55/status/1354126332829941764,False,,0,,,,,,,,"[{'screen_name': 'ArkadiuszKula', 'name': 'Arek', 'id': '2352295417'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'APrivitelli', 'name': 'Anthony Privitelli', 'id': '67151883'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}, {'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}]",,,,
1354123267397705728,1353967870464512000,2021-01-26 23:15:19 IST,2021-01-26,23:15:19,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@theallinpod @APrivitelli @Jason @chamath @DavidSacks Got it up on a blanket and a tee for now. Looking for a flag supply 🤘🏼.    https://t.co/qo46eXQgDX  https://t.co/sy0mjGcu6i,en,[],['https://www.bestiesapparel.com/products/california-republic-2-0-blanket'],"['https://pbs.twimg.com/media/EsrP7xHVEAAfFS0.jpg', 'https://pbs.twimg.com/media/EsrP7xIUYAEFAKa.jpg']",2,4,12,[],[],https://twitter.com/qrivera55/status/1354123267397705728,False,,1,https://pbs.twimg.com/media/EsrP7xHVEAAfFS0.jpg,,,,,,,"[{'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'APrivitelli', 'name': 'Anthony Privitelli', 'id': '67151883'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}, {'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}]",,,,
1354093737048117251,1354093737048117251,2021-01-26 21:17:59 IST,2021-01-26,21:17:59,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,Yo @chamath let’s roll out some campaign tees 🤘🏼🔥. @Yung_Spielburg maybe a theme song??  #chamathforca  @theallinpod @Jason @DavidSacks @friedberg @nickcalacanis @preshdkumar    https://t.co/TNfah34BH9  https://t.co/5KTo3Oo0Xj,en,"[{'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'yung_spielburg', 'name': 'yung spielburg', 'id': '887732803848216577'}, {'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}]",['https://www.bestiesapparel.com/products/chamath-for-governor'],"['https://pbs.twimg.com/media/Esq1ExQU0AM48_z.jpg', 'https://pbs.twimg.com/media/Esq1ExUVoAEOUaM.jpg']",1,0,2,['chamathforca'],[],https://twitter.com/qrivera55/status/1354093737048117251,False,,1,https://pbs.twimg.com/media/Esq1ExQU0AM48_z.jpg,,,,,,,[],,,,
1354070448972066818,1353947958073462784,2021-01-26 19:45:27 IST,2021-01-26,19:45:27,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@chamath It’s what the world needs! @chamath @theallinpod    https://t.co/sI7hOGHga6,en,"[{'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}]",['https://www.bestiesapparel.com/products/californipitiya'],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1354070448972066818,False,,0,,,,,,,,"[{'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}]",,,,
1353785010424328194,1353777706203287554,2021-01-26 00:51:13 IST,2021-01-26,00:51:13,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,"@JJSMQKE Got it all squared away on the website, and placed another print order for you Jesse! Appreciate your feedback. Helps make everything better!    https://t.co/RHWCEAH7hE",en,[],['https://www.bestiesapparel.com/products/ipo-2-0'],[],0,0,1,[],[],https://twitter.com/qrivera55/status/1353785010424328194,False,,0,,,,,,,,"[{'screen_name': 'JJSMQKE', 'name': 'Jesse Jones', 'id': '1463568626'}]",,,,
