id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,,,Sentiment,Emotions
1.35628E+18,1.35628E+18,2021-02-01 22:05:51 IST,01-02-2021,22:05:51,530,31995251,ma2k,mak,,$FUBO and $INO working well,en,[],[],[],0,0,0,[],"['fubo', 'ino']",https://twitter.com/ma2k/status/1356280110312251393,FALSE,,0,,,,,,,,[],,,,,,,Neutral,NA
1.3562E+18,1.3562E+18,2021-02-01 16:50:34 IST,01-02-2021,16:50:34,530,31995251,ma2k,mak,,"$FUBO PT raised to $50, with short interest it will squeeze hard and may cross $50 today",en,[],[],[],0,0,1,[],['fubo'],https://twitter.com/ma2k/status/1356200767879847937,FALSE,,0,,,,,,,,[],,,,,,,Positive,Hope
1.35611E+18,1.35611E+18,2021-02-01 10:44:47 IST,01-02-2021,10:44:47,530,31995251,ma2k,mak,,"Piper raises PT of $TSLA to $1,200 maintaining outperform rating. Tesla may cross $850 tomorrow",en,[],[],[],0,0,3,[],['tsla'],https://twitter.com/ma2k/status/1356108713849982979,FALSE,,0,,,,,,,,[],,,,,,,Positive,Hope
1.35601E+18,1.3557E+18,2021-02-01 04:27:02 IST,01-02-2021,04:27:02,530,31995251,ma2k,mak,,@idrobinhood Wow Jim Cramer when he was Hedge fund manager,en,[],[],[],0,0,1,[],[],https://twitter.com/ma2k/status/1356013649362644992,FALSE,,0,,,,,,,,"[{'screen_name': 'idrobinhood', 'name': 'ClassWarfare', 'id': '61125151'}]",,,,,,,Neutral,NA
1.35596E+18,1.35596E+18,2021-02-01 01:06:33 IST,01-02-2021,01:06:33,530,31995251,ma2k,mak,,$GOGO is 43% short at $12 current price and market cap over $1 billion; expecting a lot of upside in coming days,en,[],[],[],0,0,3,[],['gogo'],https://twitter.com/ma2k/status/1355963198155976708,FALSE,,0,,,,,,,,[],,,,,,,Neutral,Fear
1.35596E+18,1.35596E+18,2021-02-01 00:44:48 IST,01-02-2021,00:44:48,530,31995251,ma2k,mak,,Watching $AMC to go $20 again in coming week,en,[],[],[],0,0,1,[],['amc'],https://twitter.com/ma2k/status/1355957725897883648,FALSE,,0,,,,,,,,[],,,,,,,Neutral,hope
1.35596E+18,1.35596E+18,2021-02-01 00:41:59 IST,01-02-2021,00:41:59,530,31995251,ma2k,mak,,"$INO is 30% short as of 1/15, held nicely at $12.90 in falling market on Friday; plus it’s a covid vaccine stock with no refrigeration, any press release could sky rocket to $25 plus in coming weeks",en,[],[],[],0,0,4,[],['ino'],https://twitter.com/ma2k/status/1355957016414580740,FALSE,,0,,,,,,,,[],,,,,,,Positive,Optimism
1.35596E+18,1.35596E+18,2021-02-01 00:37:50 IST,01-02-2021,00:37:50,530,31995251,ma2k,mak,,$FUBO is 70% short as of 1/15 it held nicely $42 in falling market on Friday; expecting $50 in coming week,en,[],[],[],1,0,2,[],['fubo'],https://twitter.com/ma2k/status/1355955970304843780,FALSE,,0,,,,,,,,[],,,,,,,Positive,Excitement
1.35518E+18,1.35518E+18,2021-01-29 20:57:45 IST,29-01-2021,20:57:45,530,31995251,ma2k,mak,,Will $FUBO next $GME?,en,[],[],[],1,0,1,[],"['fubo', 'gme']",https://twitter.com/ma2k/status/1355175810861297668,FALSE,,0,,,,,,,,[],,,,,,,Neutral,NA
1.35514E+18,1.35514E+18,2021-01-29 18:19:21 IST,29-01-2021,18:19:21,530,31995251,ma2k,mak,,$INO still has 30% short interest and any news will go parabolic,en,[],[],[],0,0,1,[],['ino'],https://twitter.com/ma2k/status/1355135945964736513,FALSE,,0,,,,,,,,[],,,,,,,Neutral,Hope
1.35481E+18,1.35481E+18,2021-01-28 20:48:33 IST,28-01-2021,20:48:33,530,31995251,ma2k,mak,,$GHSI to $1.30,fi,[],[],[],0,0,0,[],['ghsi'],https://twitter.com/ma2k/status/1354811106565312515,FALSE,,0,,,,,,,,[],,,,,,,Neutral,NA
1.35478E+18,1.35478E+18,2021-01-28 18:51:30 IST,28-01-2021,18:51:30,530,31995251,ma2k,mak,,@TradingKingEric This actually is good news in long. There could be a minor correction but will go high.,en,[],[],[],0,0,0,[],[],https://twitter.com/ma2k/status/1354781651189039104,FALSE,,0,,,,,,,,"[{'screen_name': 'TradingKingEric', 'name': 'TradingKingEric', 'id': '818958375216152576'}]",,,,,,,,
1.35477E+18,1.35477E+18,2021-01-28 18:09:23 IST,28-01-2021,18:09:23,530,31995251,ma2k,mak,,"$EXPR and $AMC will rip high again, have patience",en,[],[],[],0,0,1,[],"['expr', 'amc']",https://twitter.com/ma2k/status/1354771050882588672,FALSE,,0,,,,,,,,[],,,,,,,Positive,Hope
1.35476E+18,1.35476E+18,2021-01-28 17:33:46 IST,28-01-2021,17:33:46,530,31995251,ma2k,mak,,"Buy $ONTX 28% short before it’s late, will go $1",en,[],[],[],0,0,0,[],['ontx'],https://twitter.com/ma2k/status/1354762086467969024,FALSE,,0,,,,,,,,[],,,,,,,Positive,Excitement
1.35475E+18,1.35475E+18,2021-01-28 16:31:40 IST,28-01-2021,16:31:40,530,31995251,ma2k,mak,,"$XSPA , $SNDL, $INO, $GNUS and $CTRM are top watches today",en,[],[],[],0,0,2,[],"['xspa', 'sndl', 'ino', 'gnus', 'ctrm']",https://twitter.com/ma2k/status/1354746460017979392,FALSE,,0,,,,,,,,[],,,,,,,Neutral,NA
1.35475E+18,1.35475E+18,2021-01-28 16:30:13 IST,28-01-2021,16:30:13,530,31995251,ma2k,mak,,"Bought $AAPL when it’s below 140, lot of upgrades",en,[],[],[],0,0,1,[],['aapl'],https://twitter.com/ma2k/status/1354746096229216257,FALSE,,0,,,,,,,,[],,,,,,,Neutral,Hope
